observation_id,source,dataset,cycle,geography,source_poll_id,source_question_id,population,reported_n,reported_n_basis,estimate_basis,survey_n,estimate_n,basis_review_status,basis_evidence,basis_notes,selection_status,source_quality_flags,population_n,question_construct,availability_status,documented_release_date,availability_evidence,availability_notes,archive_created_date,n_conflict_values,metadata_version
538_archive:generic_ballot:1227,538_archive,generic_ballot,2022,US,80053,160488,rv,9332.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1228,538_archive,generic_ballot,2022,US,80054,160489,rv,9161.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1229,538_archive,generic_ballot,2022,US,80055,160490,rv,10087.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1230,538_archive,generic_ballot,2022,US,79134,156418,lv,2500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-10,,basis-availability-v1
538_archive:generic_ballot:1231,538_archive,generic_ballot,2022,US,79436,158316,lv,2000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-22,,basis-availability-v1
538_archive:generic_ballot:1232,538_archive,generic_ballot,2022,US,80056,160491,rv,9966.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1233,538_archive,generic_ballot,2022,US,79098,156281,a,1005.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-08,,basis-availability-v1
538_archive:generic_ballot:1234,538_archive,generic_ballot,2022,US,80057,160492,rv,10453.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1235,538_archive,generic_ballot,2022,US,79106,156258,rv,821.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-08,,basis-availability-v1
538_archive:generic_ballot:1236,538_archive,generic_ballot,2022,US,80630,161341,lv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-14,,basis-availability-v1
538_archive:generic_ballot:1237,538_archive,generic_ballot,2022,US,80058,160493,rv,10507.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1238,538_archive,generic_ballot,2022,US,79110,156279,a,1576.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-08,,basis-availability-v1
538_archive:generic_ballot:1239,538_archive,generic_ballot,2022,US,79110,156280,rv,1413.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-08,,basis-availability-v1
538_archive:generic_ballot:1240,538_archive,generic_ballot,2022,US,79157,156528,a,1691.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-14,,basis-availability-v1
538_archive:generic_ballot:1241,538_archive,generic_ballot,2022,US,79157,164321,lv,711.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-10-28,,basis-availability-v1
538_archive:generic_ballot:1242,538_archive,generic_ballot,2022,US,79099,156220,rv,2006.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-08,,basis-availability-v1
538_archive:generic_ballot:1243,538_archive,generic_ballot,2022,US,80059,160494,rv,10527.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1244,538_archive,generic_ballot,2022,US,80060,160495,rv,10631.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1245,538_archive,generic_ballot,2022,US,79088,156169,a,1004.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-06,,basis-availability-v1
538_archive:generic_ballot:1246,538_archive,generic_ballot,2022,US,79088,156170,rv,822.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-06,,basis-availability-v1
538_archive:generic_ballot:1247,538_archive,generic_ballot,2022,US,80061,160496,rv,10989.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1248,538_archive,generic_ballot,2022,US,80062,160497,rv,11847.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1249,538_archive,generic_ballot,2022,US,79078,156128,lv,2500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-03,,basis-availability-v1
538_archive:generic_ballot:1250,538_archive,generic_ballot,2022,US,80063,160498,rv,12394.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1251,538_archive,generic_ballot,2022,US,80064,160499,rv,13228.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1252,538_archive,generic_ballot,2022,US,79055,156020,rv,776.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-01,,basis-availability-v1
538_archive:generic_ballot:1253,538_archive,generic_ballot,2022,US,80065,160500,rv,13249.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1254,538_archive,generic_ballot,2022,US,80066,160501,rv,12522.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1255,538_archive,generic_ballot,2022,US,80067,160502,rv,12058.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1256,538_archive,generic_ballot,2022,US,80069,160504,rv,11966.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1257,538_archive,generic_ballot,2022,US,79468,158755,rv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-26,,basis-availability-v1
538_archive:generic_ballot:1258,538_archive,generic_ballot,2022,US,80070,160505,rv,12406.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1259,538_archive,generic_ballot,2022,US,79046,155972,lv,2500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-27,,basis-availability-v1
538_archive:generic_ballot:1260,538_archive,generic_ballot,2022,US,79041,155963,rv,1148.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-26,,basis-availability-v1
538_archive:generic_ballot:1261,538_archive,generic_ballot,2022,US,80071,160506,rv,12466.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1262,538_archive,generic_ballot,2022,US,80072,160507,rv,12867.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1263,538_archive,generic_ballot,2022,US,79021,155839,rv,908.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-25,,basis-availability-v1
538_archive:generic_ballot:1264,538_archive,generic_ballot,2022,US,80073,160508,rv,12738.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1265,538_archive,generic_ballot,2022,US,79024,155847,rv,1020.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-25,,basis-availability-v1
538_archive:generic_ballot:1266,538_archive,generic_ballot,2022,US,79024,155848,lv,1020.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-25,,basis-availability-v1
538_archive:generic_ballot:1267,538_archive,generic_ballot,2022,US,79005,155818,rv,2005.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-25,,basis-availability-v1
538_archive:generic_ballot:1268,538_archive,generic_ballot,2022,US,80074,160509,rv,11578.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1269,538_archive,generic_ballot,2022,US,79013,155840,rv,1369.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-25,,basis-availability-v1
538_archive:generic_ballot:1270,538_archive,generic_ballot,2022,US,79013,155991,a,1573.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-30,,basis-availability-v1
538_archive:generic_ballot:1271,538_archive,generic_ballot,2022,US,80075,160510,rv,10614.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1272,538_archive,generic_ballot,2022,US,79002,155727,a,1011.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-23,,basis-availability-v1
538_archive:generic_ballot:1273,538_archive,generic_ballot,2022,US,79002,155728,rv,825.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-23,,basis-availability-v1
538_archive:generic_ballot:1274,538_archive,generic_ballot,2022,US,80076,160511,rv,9659.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1275,538_archive,generic_ballot,2022,US,78998,155870,rv,1009.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-25,,basis-availability-v1
538_archive:generic_ballot:1276,538_archive,generic_ballot,2022,US,79016,155795,rv,1963.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-24,,basis-availability-v1
538_archive:generic_ballot:1277,538_archive,generic_ballot,2022,US,80077,160512,rv,9985.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1278,538_archive,generic_ballot,2022,US,78992,155676,lv,2500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-20,,basis-availability-v1
538_archive:generic_ballot:1279,538_archive,generic_ballot,2022,US,80078,160513,rv,10299.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1280,538_archive,generic_ballot,2022,US,78976,155598,rv,952.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-18,,basis-availability-v1
538_archive:generic_ballot:1281,538_archive,generic_ballot,2022,US,80079,160514,rv,11726.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1282,538_archive,generic_ballot,2022,US,80080,160515,rv,12394.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1283,538_archive,generic_ballot,2022,US,78974,155576,rv,2005.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-18,,basis-availability-v1
538_archive:generic_ballot:1284,538_archive,generic_ballot,2022,US,78966,155516,a,1200.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-16,,basis-availability-v1
538_archive:generic_ballot:1285,538_archive,generic_ballot,2022,US,78966,155517,rv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-16,,basis-availability-v1
538_archive:generic_ballot:1286,538_archive,generic_ballot,2022,US,78977,155613,a,1586.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-18,,basis-availability-v1
538_archive:generic_ballot:1287,538_archive,generic_ballot,2022,US,78977,155614,rv,1421.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-18,,basis-availability-v1
538_archive:generic_ballot:1288,538_archive,generic_ballot,2022,US,79006,155752,lv,5765.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-23,,basis-availability-v1
538_archive:generic_ballot:1289,538_archive,generic_ballot,2022,US,80081,160516,rv,11495.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1290,538_archive,generic_ballot,2022,US,80082,160517,rv,10484.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1291,538_archive,generic_ballot,2022,US,79272,157584,lv,2000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-29,,basis-availability-v1
538_archive:generic_ballot:1292,538_archive,generic_ballot,2022,US,80083,160518,rv,9851.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1293,538_archive,generic_ballot,2022,US,78979,155620,rv,1213.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-19,,basis-availability-v1
538_archive:generic_ballot:1294,538_archive,generic_ballot,2022,US,80084,160519,rv,10501.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1295,538_archive,generic_ballot,2022,US,80085,160520,rv,10606.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1296,538_archive,generic_ballot,2022,US,78931,155404,rv,1361.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-11,,basis-availability-v1
538_archive:generic_ballot:1297,538_archive,generic_ballot,2022,US,80086,160521,rv,11741.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1298,538_archive,generic_ballot,2022,US,78964,155501,rv,790.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-15,,basis-availability-v1
538_archive:generic_ballot:1299,538_archive,generic_ballot,2022,US,80087,160522,rv,12073.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1300,538_archive,generic_ballot,2022,US,78928,155371,rv,2005.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-11,,basis-availability-v1
538_archive:generic_ballot:1301,538_archive,generic_ballot,2022,US,78951,155472,a,807.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-12,,basis-availability-v1
538_archive:generic_ballot:1302,538_archive,generic_ballot,2022,US,78951,155473,rv,751.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-12,,basis-availability-v1
538_archive:generic_ballot:1303,538_archive,generic_ballot,2022,US,78960,155490,a,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-13,,basis-availability-v1
538_archive:generic_ballot:1304,538_archive,generic_ballot,2022,US,80088,160523,rv,11290.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1305,538_archive,generic_ballot,2022,US,80089,160524,rv,10453.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1306,538_archive,generic_ballot,2022,US,78921,155333,lv,800.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-09,,basis-availability-v1
538_archive:generic_ballot:1307,538_archive,generic_ballot,2022,US,78923,155340,a,1008.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-09,,basis-availability-v1
538_archive:generic_ballot:1308,538_archive,generic_ballot,2022,US,78923,155341,rv,833.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-09,,basis-availability-v1
538_archive:generic_ballot:1309,538_archive,generic_ballot,2022,US,78952,155475,rv,1043.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-12,,basis-availability-v1
538_archive:generic_ballot:1310,538_archive,generic_ballot,2022,US,80090,160525,rv,10570.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1311,538_archive,generic_ballot,2022,US,78917,155325,rv,1215.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-06,,basis-availability-v1
538_archive:generic_ballot:1312,538_archive,generic_ballot,2022,US,78917,155406,a,1577.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-11,,basis-availability-v1
538_archive:generic_ballot:1313,538_archive,generic_ballot,2022,US,78916,155323,rv,645.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-06,,basis-availability-v1
538_archive:generic_ballot:1314,538_archive,generic_ballot,2022,US,80091,160526,rv,11561.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1315,538_archive,generic_ballot,2022,US,78969,155520,a,2006.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-05-17,,basis-availability-v1
538_archive:generic_ballot:1316,538_archive,generic_ballot,2022,US,78969,164322,lv,1065.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-10-28,,basis-availability-v1
